Smic47274 SmicGene47274	ko04621 NOD-like receptor signaling pathway;ko05200 Pathways in cancer;ko04612 Antigen processing and presentation;ko05215 Prostate cancer;ko04914 Progesterone-mediated oocyte maturation;ko04626 Plant-pathogen interaction
Smic5127 SmicGene5127	ko00830 Retinol metabolism;ko00980 Metabolism of xenobiotics by cytochrome P450;ko00641 3-Chloroacrylic acid degradation;ko00010 Glycolysis / Gluconeogenesis;ko00624 1- and 2-Methylnaphthalene degradation;ko00982 Drug metabolism - cytochrome P450;ko00350 Tyrosine metabolism;ko00071 Fatty acid metabolism
Smic13645 SmicGene13645	ko00230 Purine metabolism
Smic3750 SmicGene3750	ko05016 Huntington's disease
Smic16865 SmicGene16865	ko00230 Purine metabolism
Smic28041 SmicGene28041	ko03040 Spliceosome
Smic7201 SmicGene7201	ko00250 Alanine, aspartate and glutamate metabolism;ko00330 Arginine and proline metabolism
Smic30632 SmicGene30632	ko04626 Plant-pathogen interaction
Smic36430 SmicGene36430	ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko01061 Biosynthesis of phenylpropanoids;ko00260 Glycine, serine and threonine metabolism;ko01070 Biosynthesis of plant hormones;ko00400 Phenylalanine, tyrosine and tryptophan biosynthesis
Smic30198 SmicGene30198	ko03420 Nucleotide excision repair
Smic36164 SmicGene36164	ko00623 2,4-Dichlorobenzoate degradation;ko00960 Tropane, piperidine and pyridine alkaloid biosynthesis
Smic38205 SmicGene38205	ko05020 Prion diseases;ko03060 Protein export
Smic27989 SmicGene27989	ko03010 Ribosome
Smic27474 SmicGene27474	ko04010 MAPK signaling pathway
Smic37235 SmicGene37235	ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko01070 Biosynthesis of plant hormones;ko00340 Histidine metabolism
Smic5256 SmicGene5256	ko00270 Cysteine and methionine metabolism;ko00330 Arginine and proline metabolism;ko00480 Glutathione metabolism;ko00410 beta-Alanine metabolism
Smic20586 SmicGene20586	ko00051 Fructose and mannose metabolism;ko00030 Pentose phosphate pathway;ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko00710 Carbon fixation in photosynthetic organisms;ko01070 Biosynthesis of plant hormones;ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko00010 Glycolysis / Gluconeogenesis;ko01061 Biosynthesis of phenylpropanoids;ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko01062 Biosynthesis of terpenoids and steroids;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
Smic15005 SmicGene15005	ko00061 Fatty acid biosynthesis;ko01040 Biosynthesis of unsaturated fatty acids
Smic38285 SmicGene38285	ko00910 Nitrogen metabolism
Smic43154 SmicGene43154	ko03410 Base excision repair
Smic16133 SmicGene16133	ko04010 MAPK signaling pathway
Smic39754 SmicGene39754	ko00620 Pyruvate metabolism;ko00630 Glyoxylate and dicarboxylate metabolism
Smic39625 SmicGene39625	ko02010 ABC transporters
Smic21904 SmicGene21904	ko04010 MAPK signaling pathway
Smic24029 SmicGene24029	ko04010 MAPK signaling pathway
Smic34799 SmicGene34799	ko00250 Alanine, aspartate and glutamate metabolism
Smic13369 SmicGene13369	ko00860 Porphyrin and chlorophyll metabolism
Smic7768 SmicGene7768	ko00500 Starch and sucrose metabolism;ko00460 Cyanoamino acid metabolism;ko00940 Phenylpropanoid biosynthesis
Smic47093 SmicGene47093	ko00190 Oxidative phosphorylation
Smic48565 SmicGene48565	ko00760 Nicotinate and nicotinamide metabolism
Smic43037 SmicGene43037	ko00051 Fructose and mannose metabolism
Smic23174 SmicGene23174	ko00250 Alanine, aspartate and glutamate metabolism;ko00910 Nitrogen metabolism;ko00330 Arginine and proline metabolism;ko02020 Two-component system
Smic26726 SmicGene26726	ko00230 Purine metabolism
Smic35065 SmicGene35065	ko00230 Purine metabolism;ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko00710 Carbon fixation in photosynthetic organisms;ko01070 Biosynthesis of plant hormones;ko04930 Type II diabetes mellitus;ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko00010 Glycolysis / Gluconeogenesis;ko01061 Biosynthesis of phenylpropanoids;ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko00620 Pyruvate metabolism;ko01062 Biosynthesis of terpenoids and steroids;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
Smic33162 SmicGene33162	ko00930 Caprolactam degradation
Smic178 SmicGene178	ko04270 Vascular smooth muscle contraction;ko00230 Purine metabolism;ko04730 Long-term depression;ko04540 Gap junction
Smic41151 SmicGene41151	ko00450 Selenoamino acid metabolism;ko00626 Naphthalene and anthracene degradation;ko00350 Tyrosine metabolism;ko00340 Histidine metabolism
Smic6549 SmicGene6549	ko04010 MAPK signaling pathway
Smic31165 SmicGene31165	ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko01070 Biosynthesis of plant hormones;ko00020 Citrate cycle (TCA cycle);ko04146 Peroxisome;ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko01061 Biosynthesis of phenylpropanoids;ko00480 Glutathione metabolism;ko00720 Reductive carboxylate cycle (CO2 fixation);ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko01062 Biosynthesis of terpenoids and steroids;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
Smic17558 SmicGene17558	ko03040 Spliceosome
Smic19511 SmicGene19511	ko04340 Hedgehog signaling pathway;ko04710 Circadian rhythm - mammal;ko04540 Gap junction
Smic10748 SmicGene10748	ko00364 Fluorobenzoate degradation;ko00361 gamma-Hexachlorocyclohexane degradation;ko00627 1,4-Dichlorobenzene degradation
Smic38918 SmicGene38918	ko00640 Propanoate metabolism
Smic22500 SmicGene22500	ko00061 Fatty acid biosynthesis
Smic32296 SmicGene32296	ko00312 beta-Lactam resistance;ko00311 Penicillin and cephalosporin biosynthesis;ko02020 Two-component system
Smic6585 SmicGene6585	ko03018 RNA degradation
Smic12683 SmicGene12683	ko04110 Cell cycle;ko04111 Cell cycle - yeast
Smic4976 SmicGene4976	ko03010 Ribosome
Smic9698 SmicGene9698	ko01070 Biosynthesis of plant hormones;ko00900 Terpenoid backbone biosynthesis;ko01062 Biosynthesis of terpenoids and steroids;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
Smic26196 SmicGene26196	ko00280 Valine, leucine and isoleucine degradation;ko00072 Synthesis and degradation of ketone bodies;ko01070 Biosynthesis of plant hormones;ko00900 Terpenoid backbone biosynthesis;ko01062 Biosynthesis of terpenoids and steroids;ko00650 Butanoate metabolism;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
Smic14385 SmicGene14385	ko04626 Plant-pathogen interaction
Smic31621 SmicGene31621	ko00500 Starch and sucrose metabolism
Smic26307 SmicGene26307	ko04114 Oocyte meiosis;ko04110 Cell cycle;ko04113 Meiosis - yeast;ko04111 Cell cycle - yeast
Smic24549 SmicGene24549	ko04144 Endocytosis
Smic24680.t2 SmicGene24680	ko00983 Drug metabolism - other enzymes
Smic37690 SmicGene37690	ko04020 Calcium signaling pathway;ko05016 Huntington's disease;ko05012 Parkinson's disease
Smic1204 SmicGene1204	ko02010 ABC transporters
Smic17354 SmicGene17354	ko00051 Fructose and mannose metabolism;ko00010 Glycolysis / Gluconeogenesis;ko00710 Carbon fixation in photosynthetic organisms;ko00562 Inositol phosphate metabolism
Smic1089 SmicGene1089	ko00510 N-Glycan biosynthesis
Smic33534 SmicGene33534	ko04621 NOD-like receptor signaling pathway;ko05200 Pathways in cancer;ko04612 Antigen processing and presentation;ko05215 Prostate cancer;ko04914 Progesterone-mediated oocyte maturation;ko04626 Plant-pathogen interaction
Smic24988 SmicGene24988	ko04142 Lysosome
Smic505 SmicGene505	ko04120 Ubiquitin mediated proteolysis
Smic26072 SmicGene26072	ko04070 Phosphatidylinositol signaling system;ko04810 Regulation of actin cytoskeleton;ko04144 Endocytosis;ko04666 Fc gamma R-mediated phagocytosis;ko00562 Inositol phosphate metabolism
Smic39665 SmicGene39665	ko00195 Photosynthesis
Smic17112 SmicGene17112	ko04012 ErbB signaling pathway;ko05416 Viral myocarditis
Smic46285 SmicGene46285	ko05130 Pathogenic Escherichia coli infection;ko04540 Gap junction
Smic1425 SmicGene1425	ko04626 Plant-pathogen interaction
Smic40733 SmicGene40733	ko04146 Peroxisome;ko05016 Huntington's disease
Smic42694 SmicGene42694	ko00720 Reductive carboxylate cycle (CO2 fixation);ko00620 Pyruvate metabolism
Smic12615 SmicGene12615	ko03040 Spliceosome
Smic39986 SmicGene39986	ko04622 RIG-I-like receptor signaling pathway
Smic16693 SmicGene16693	ko00260 Glycine, serine and threonine metabolism
Smic19316 SmicGene19316	ko00380 Tryptophan metabolism
Smic17300 SmicGene17300	ko04722 Neurotrophin signaling pathway
Smic10124 SmicGene10124	ko01061 Biosynthesis of phenylpropanoids;ko00940 Phenylpropanoid biosynthesis
Smic32043 SmicGene32043	ko04146 Peroxisome;ko00592 alpha-Linolenic acid metabolism;ko03320 PPAR signaling pathway;ko01070 Biosynthesis of plant hormones;ko00071 Fatty acid metabolism;ko01040 Biosynthesis of unsaturated fatty acids
Smic34679 SmicGene34679	ko03320 PPAR signaling pathway;ko05016 Huntington's disease
Smic5584 SmicGene5584	ko00740 Riboflavin metabolism
Smic27055 SmicGene27055	ko04146 Peroxisome;ko00630 Glyoxylate and dicarboxylate metabolism
Smic6689 SmicGene6689	ko03070 Bacterial secretion system;ko03060 Protein export
Smic11863 SmicGene11863	ko00510 N-Glycan biosynthesis
Smic23524 SmicGene23524	ko04722 Neurotrophin signaling pathway
Smic15741 SmicGene15741	ko04626 Plant-pathogen interaction
Smic22862 SmicGene22862	ko00965 Betalain biosynthesis;ko00350 Tyrosine metabolism;ko00140 Steroid hormone biosynthesis
Smic10280 SmicGene10280	ko02010 ABC transporters
Smic27198 SmicGene27198	ko00790 Folate biosynthesis
Smic11034 SmicGene11034	ko03040 Spliceosome
Smic26352 SmicGene26352	ko04120 Ubiquitin mediated proteolysis
Smic27434 SmicGene27434	ko04120 Ubiquitin mediated proteolysis
Smic25732 SmicGene25732	ko00522 Biosynthesis of 12-, 14- and 16-membered macrolides
Smic17267 SmicGene17267	ko04612 Antigen processing and presentation;ko03040 Spliceosome;ko04144 Endocytosis;ko04010 MAPK signaling pathway
Smic38748 SmicGene38748	ko05110 Vibrio cholerae infection
Smic16966 SmicGene16966	ko05012 Parkinson's disease;ko04120 Ubiquitin mediated proteolysis
Smic267 SmicGene267	ko00195 Photosynthesis
Smic36349 SmicGene36349	ko04310 Wnt signaling pathway
Smic44493 SmicGene44493	ko00100 Steroid biosynthesis;ko01070 Biosynthesis of plant hormones;ko01062 Biosynthesis of terpenoids and steroids
Smic35002 SmicGene35002	ko00051 Fructose and mannose metabolism;ko00363 Bisphenol A degradation;ko00625 Tetrachloroethene degradation;ko00591 Linoleic acid metabolism;ko00650 Butanoate metabolism
Smic29652 SmicGene29652	ko00450 Selenoamino acid metabolism;ko00626 Naphthalene and anthracene degradation;ko00350 Tyrosine metabolism;ko00340 Histidine metabolism
Smic23892 SmicGene23892	ko04711 Circadian rhythm - fly;ko04340 Hedgehog signaling pathway
Smic38812 SmicGene38812	ko02010 ABC transporters
Smic24403 SmicGene24403	ko04530 Tight junction;ko04010 MAPK signaling pathway
Smic17062 SmicGene17062	ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko00300 Lysine biosynthesis
Smic35425 SmicGene35425	ko00760 Nicotinate and nicotinamide metabolism
Smic42986 SmicGene42986	ko00965 Betalain biosynthesis;ko00350 Tyrosine metabolism;ko00140 Steroid hormone biosynthesis
Smic13899 SmicGene13899	ko00760 Nicotinate and nicotinamide metabolism
Smic36981 SmicGene36981	ko00500 Starch and sucrose metabolism;ko00460 Cyanoamino acid metabolism;ko00940 Phenylpropanoid biosynthesis
Smic20886 SmicGene20886	ko00380 Tryptophan metabolism
Smic12550 SmicGene12550	ko03040 Spliceosome
Smic5759 SmicGene5759	ko00534 Heparan sulfate biosynthesis
Smic40590 SmicGene40590	ko04626 Plant-pathogen interaction
Smic21063 SmicGene21063	ko00710 Carbon fixation in photosynthetic organisms;ko00620 Pyruvate metabolism
Smic40241 SmicGene40241	ko03018 RNA degradation;ko04940 Type I diabetes mellitus
Smic42489 SmicGene42489	ko00030 Pentose phosphate pathway;ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko00710 Carbon fixation in photosynthetic organisms;ko01061 Biosynthesis of phenylpropanoids;ko01070 Biosynthesis of plant hormones;ko01051 Biosynthesis of ansamycins
Smic3508 SmicGene3508	ko04626 Plant-pathogen interaction
Smic41032 SmicGene41032	ko00030 Pentose phosphate pathway;ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko00710 Carbon fixation in photosynthetic organisms;ko01061 Biosynthesis of phenylpropanoids;ko01070 Biosynthesis of plant hormones;ko01051 Biosynthesis of ansamycins
Smic28592 SmicGene28592	ko00480 Glutathione metabolism;ko00053 Ascorbate and aldarate metabolism
Smic35522 SmicGene35522	ko03440 Homologous recombination;ko03450 Non-homologous end-joining
Smic29218 SmicGene29218	ko04626 Plant-pathogen interaction
Smic42514 SmicGene42514	ko05216 Thyroid cancer;ko04912 GnRH signaling pathway;ko04722 Neurotrophin signaling pathway;ko04810 Regulation of actin cytoskeleton;ko04650 Natural killer cell mediated cytotoxicity;ko05219 Bladder cancer;ko04320 Dorso-ventral axis formation;ko04666 Fc gamma R-mediated phagocytosis;ko05212 Pancreatic cancer;ko04270 Vascular smooth muscle contraction;ko05200 Pathways in cancer;ko04620 Toll-like receptor signaling pathway;ko04730 Long-term depression;ko04914 Progesterone-mediated oocyte maturation;ko05210 Colorectal cancer;ko05220 Chronic myeloid leukemia;ko05214 Glioma;ko05223 Non-small cell lung cancer;ko04916 Melanogenesis;ko04062 Chemokine signaling pathway;ko04510 Focal adhesion;ko04626 Plant-pathogen interaction;ko04370 VEGF signaling pathway;ko04540 Gap junction;ko04013 MAPK signaling pathway - fly;ko05215 Prostate cancer;ko04114 Oocyte meiosis;ko05020 Prion diseases;ko05211 Renal cell carcinoma;ko04720 Long-term potentiation;ko04660 T cell receptor signaling pathway;ko05218 Melanoma;ko04664 Fc epsilon RI signaling pathway;ko05213 Endometrial cancer;ko04662 B cell receptor signaling pathway;ko05221 Acute myeloid leukemia;ko04012 ErbB signaling pathway;ko04910 Insulin signaling pathway;ko04010 MAPK signaling pathway
Smic39902 SmicGene39902	ko00330 Arginine and proline metabolism
Smic35648 SmicGene35648	ko00030 Pentose phosphate pathway
Smic46411 SmicGene46411	ko00270 Cysteine and methionine metabolism
Smic41651 SmicGene41651	ko00061 Fatty acid biosynthesis;ko00620 Pyruvate metabolism;ko04910 Insulin signaling pathway;ko00640 Propanoate metabolism
Smic11995 SmicGene11995	ko04626 Plant-pathogen interaction
Smic20473 SmicGene20473	ko00860 Porphyrin and chlorophyll metabolism
Smic36630 SmicGene36630	ko00130 Ubiquinone and other terpenoid-quinone biosynthesis
Smic9876 SmicGene9876	ko04115 p53 signaling pathway
Smic9028 SmicGene9028	ko04612 Antigen processing and presentation;ko04142 Lysosome
Smic1440 SmicGene1440	ko00513 High-mannose type N-glycan biosynthesis;ko00510 N-Glycan biosynthesis
Smic23516 SmicGene23516	ko00051 Fructose and mannose metabolism;ko00363 Bisphenol A degradation;ko00625 Tetrachloroethene degradation;ko00591 Linoleic acid metabolism;ko00650 Butanoate metabolism
Smic8793 SmicGene8793	ko05010 Alzheimer's disease;ko04210 Apoptosis
Smic40884 SmicGene40884	ko00790 Folate biosynthesis
Smic12218 SmicGene12218	ko04722 Neurotrophin signaling pathway
Smic1370 SmicGene1370	ko00230 Purine metabolism;ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko00670 One carbon pool by folate;ko01070 Biosynthesis of plant hormones
Smic13789 SmicGene13789	ko03040 Spliceosome
Smic36242 SmicGene36242	ko03018 RNA degradation
Smic32801 SmicGene32801	ko00830 Retinol metabolism
Smic17344 SmicGene17344	ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko01070 Biosynthesis of plant hormones;ko00020 Citrate cycle (TCA cycle);ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko01061 Biosynthesis of phenylpropanoids;ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko01062 Biosynthesis of terpenoids and steroids;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide;ko00640 Propanoate metabolism
Smic27200 SmicGene27200	ko05020 Prion diseases;ko03060 Protein export
Smic22647 SmicGene22647	ko00970 Aminoacyl-tRNA biosynthesis
Smic12907 SmicGene12907	ko00195 Photosynthesis
Smic9054 SmicGene9054	ko04146 Peroxisome;ko04920 Adipocytokine signaling pathway;ko03320 PPAR signaling pathway;ko00071 Fatty acid metabolism
Smic12298 SmicGene12298	ko04146 Peroxisome
Smic13735 SmicGene13735	ko00906 Carotenoid biosynthesis;ko01070 Biosynthesis of plant hormones
Smic30435 SmicGene30435	ko04270 Vascular smooth muscle contraction;ko04510 Focal adhesion;ko04114 Oocyte meiosis;ko04810 Regulation of actin cytoskeleton;ko04113 Meiosis - yeast;ko04720 Long-term potentiation;ko04910 Insulin signaling pathway
Smic1793 SmicGene1793	ko03018 RNA degradation
Smic5559 SmicGene5559	ko04070 Phosphatidylinositol signaling system;ko04662 B cell receptor signaling pathway;ko04664 Fc epsilon RI signaling pathway;ko04666 Fc gamma R-mediated phagocytosis;ko04910 Insulin signaling pathway
Smic35046 SmicGene35046	ko03060 Protein export
Smic12259 SmicGene12259	ko02010 ABC transporters
Smic11983 SmicGene11983	ko00330 Arginine and proline metabolism
Smic19271 SmicGene19271	ko00061 Fatty acid biosynthesis;ko01040 Biosynthesis of unsaturated fatty acids
Smic31444 SmicGene31444	ko00053 Ascorbate and aldarate metabolism
Smic40038 SmicGene40038	ko00195 Photosynthesis
Smic35366 SmicGene35366	ko00020 Citrate cycle (TCA cycle);ko00010 Glycolysis / Gluconeogenesis;ko01061 Biosynthesis of phenylpropanoids;ko00290 Valine, leucine and isoleucine biosynthesis;ko00620 Pyruvate metabolism;ko00650 Butanoate metabolism
Smic16421 SmicGene16421	ko00710 Carbon fixation in photosynthetic organisms;ko00630 Glyoxylate and dicarboxylate metabolism
Smic18062 SmicGene18062	ko05016 Huntington's disease
Smic13660 SmicGene13660	ko00051 Fructose and mannose metabolism;ko00030 Pentose phosphate pathway;ko00010 Glycolysis / Gluconeogenesis;ko00710 Carbon fixation in photosynthetic organisms;ko01061 Biosynthesis of phenylpropanoids;ko04910 Insulin signaling pathway
