AIPGENE13474	ko04510 Focal adhesion;ko04810 Regulation of actin cytoskeleton;ko05322 Systemic lupus erythematosus;ko04670 Leukocyte transendothelial migration;ko04530 Tight junction;ko04520 Adherens junction;ko05412 Arrhythmogenic right ventricular cardiomyopathy (ARVC)
AIPGENE17651	ko04621 NOD-like receptor signaling pathway
AIPGENE11364	ko04910 Insulin signaling pathway;ko04210 Apoptosis
AIPGENE16672	ko04260 Cardiac muscle contraction;ko05414 Dilated cardiomyopathy;ko05410 Hypertrophic cardiomyopathy (HCM);ko05412 Arrhythmogenic right ventricular cardiomyopathy (ARVC);ko04010 MAPK signaling pathway
AIPGENE19651	ko04621 NOD-like receptor signaling pathway
AIPGENE3659	ko03040 Spliceosome
AIPGENE36	ko04060 Cytokine-cytokine receptor interaction;ko04062 Chemokine signaling pathway;ko04144 Endocytosis
AIPGENE8749	ko00330 Arginine and proline metabolism
AIPGENE17974	ko00450 Selenoamino acid metabolism;ko00730 Thiamine metabolism
AIPGENE2094	ko00051 Fructose and mannose metabolism;ko00520 Amino sugar and nucleotide sugar metabolism
AIPGENE8632	ko00480 Glutathione metabolism
AIPGENE5972	ko00592 alpha-Linolenic acid metabolism;ko04912 GnRH signaling pathway;ko00565 Ether lipid metabolism;ko04370 VEGF signaling pathway;ko00564 Glycerophospholipid metabolism;ko00590 Arachidonic acid metabolism;ko04270 Vascular smooth muscle contraction;ko04730 Long-term depression;ko00591 Linoleic acid metabolism;ko04664 Fc epsilon RI signaling pathway;ko04010 MAPK signaling pathway
AIPGENE25827	ko03050 Proteasome
AIPGENE9035	ko03040 Spliceosome
AIPGENE2726	ko00230 Purine metabolism;ko00240 Pyrimidine metabolism;ko03020 RNA polymerase
AIPGENE2311	ko00512 O-Glycan biosynthesis
AIPGENE10075	ko00860 Porphyrin and chlorophyll metabolism
AIPGENE23368	ko05012 Parkinson's disease
AIPGENE19567	ko00760 Nicotinate and nicotinamide metabolism
AIPGENE2149	ko04320 Dorso-ventral axis formation;ko04330 Notch signaling pathway
AIPGENE17301	ko00983 Drug metabolism - other enzymes
AIPGENE27313	ko04142 Lysosome
AIPGENE6074	ko03050 Proteasome
AIPGENE14229	ko04146 Peroxisome
AIPGENE26951	ko04360 Axon guidance
AIPGENE21816	ko03018 RNA degradation
AIPGENE15385	ko04144 Endocytosis
AIPGENE27282	ko04712 Circadian rhythm - plant;ko04530 Tight junction;ko04520 Adherens junction;ko04310 Wnt signaling pathway
AIPGENE7796	ko00520 Amino sugar and nucleotide sugar metabolism
AIPGENE25039	ko04146 Peroxisome;ko00250 Alanine, aspartate and glutamate metabolism
AIPGENE5371	ko04340 Hedgehog signaling pathway
AIPGENE16537	ko00140 Steroid hormone biosynthesis
AIPGENE27947	ko00230 Purine metabolism;ko00240 Pyrimidine metabolism;ko05016 Huntington's disease;ko03020 RNA polymerase
AIPGENE7524	ko00830 Retinol metabolism;ko00500 Starch and sucrose metabolism;ko00983 Drug metabolism - other enzymes;ko00053 Ascorbate and aldarate metabolism;ko00040 Pentose and glucuronate interconversions;ko00860 Porphyrin and chlorophyll metabolism;ko00980 Metabolism of xenobiotics by cytochrome P450;ko00982 Drug metabolism - cytochrome P450;ko00140 Steroid hormone biosynthesis
AIPGENE2046	ko04144 Endocytosis
AIPGENE9385	ko00520 Amino sugar and nucleotide sugar metabolism
AIPGENE13559	ko00330 Arginine and proline metabolism;ko00260 Glycine, serine and threonine metabolism
AIPGENE21359	ko04621 NOD-like receptor signaling pathway
AIPGENE7412	ko04270 Vascular smooth muscle contraction;ko04080 Neuroactive ligand-receptor interaction;ko04020 Calcium signaling pathway;ko04614 Renin-angiotensin system
AIPGENE12341	ko00230 Purine metabolism;ko00240 Pyrimidine metabolism
AIPGENE21099	ko03040 Spliceosome
AIPGENE26377	ko05200 Pathways in cancer;ko05217 Basal cell carcinoma;ko05213 Endometrial cancer;ko04810 Regulation of actin cytoskeleton;ko05210 Colorectal cancer;ko04310 Wnt signaling pathway
AIPGENE8242	ko03040 Spliceosome
AIPGENE5780	ko04110 Cell cycle;ko04113 Meiosis - yeast;ko04111 Cell cycle - yeast
AIPGENE6660	ko04146 Peroxisome;ko00250 Alanine, aspartate and glutamate metabolism
AIPGENE17658	ko05016 Huntington's disease
AIPGENE4046	ko00310 Lysine degradation;ko00631 1,2-Dichloroethane degradation;ko00561 Glycerolipid metabolism;ko00053 Ascorbate and aldarate metabolism;ko00071 Fatty acid metabolism;ko00903 Limonene and pinene degradation;ko00280 Valine, leucine and isoleucine degradation;ko00380 Tryptophan metabolism;ko00641 3-Chloroacrylic acid degradation;ko00010 Glycolysis / Gluconeogenesis;ko00330 Arginine and proline metabolism;ko00410 beta-Alanine metabolism;ko00340 Histidine metabolism;ko00620 Pyruvate metabolism;ko00640 Propanoate metabolism;ko00650 Butanoate metabolism
AIPGENE4169	ko00640 Propanoate metabolism
AIPGENE12631	ko04120 Ubiquitin mediated proteolysis
AIPGENE19589	ko04512 ECM-receptor interaction;ko04510 Focal adhesion;ko04350 TGF-beta signaling pathway
AIPGENE6523	ko01070 Biosynthesis of plant hormones;ko00900 Terpenoid backbone biosynthesis;ko01062 Biosynthesis of terpenoids and steroids;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
AIPGENE25741	ko03320 PPAR signaling pathway;ko04520 Adherens junction;ko04910 Insulin signaling pathway
AIPGENE26726	ko05016 Huntington's disease
AIPGENE3880	ko00140 Steroid hormone biosynthesis
AIPGENE1476	ko00564 Glycerophospholipid metabolism;ko00565 Ether lipid metabolism;ko00440 Phosphonate and phosphinate metabolism
AIPGENE24298	ko00740 Riboflavin metabolism;ko00361 gamma-Hexachlorocyclohexane degradation
AIPGENE24421	ko00270 Cysteine and methionine metabolism
AIPGENE2278	ko00230 Purine metabolism;ko00240 Pyrimidine metabolism;ko04142 Lysosome
AIPGENE27788	ko03040 Spliceosome
AIPGENE18375	ko04080 Neuroactive ligand-receptor interaction
AIPGENE9319	ko00760 Nicotinate and nicotinamide metabolism
AIPGENE21437	ko00601 Glycosphingolipid biosynthesis - lacto and neolacto series
AIPGENE8939	ko04146 Peroxisome;ko05016 Huntington's disease
AIPGENE25522	ko04340 Hedgehog signaling pathway;ko04350 TGF-beta signaling pathway
AIPGENE25097	ko00270 Cysteine and methionine metabolism;ko00450 Selenoamino acid metabolism;ko00260 Glycine, serine and threonine metabolism
AIPGENE10858	ko05200 Pathways in cancer;ko03430 Mismatch repair;ko05210 Colorectal cancer
AIPGENE9747	ko00250 Alanine, aspartate and glutamate metabolism;ko00650 Butanoate metabolism
AIPGENE15148	ko04610 Complement and coagulation cascades
AIPGENE29157	ko00980 Metabolism of xenobiotics by cytochrome P450;ko00480 Glutathione metabolism;ko00982 Drug metabolism - cytochrome P450
AIPGENE11086	ko04144 Endocytosis
AIPGENE1236	ko05200 Pathways in cancer;ko05222 Small cell lung cancer
AIPGENE15709	ko00564 Glycerophospholipid metabolism;ko00565 Ether lipid metabolism;ko00561 Glycerolipid metabolism;ko00600 Sphingolipid metabolism;ko04666 Fc gamma R-mediated phagocytosis
AIPGENE19371	ko00140 Steroid hormone biosynthesis
AIPGENE24314	ko04080 Neuroactive ligand-receptor interaction;ko04020 Calcium signaling pathway
AIPGENE4892	ko05200 Pathways in cancer;ko05220 Chronic myeloid leukemia
AIPGENE14371	ko04270 Vascular smooth muscle contraction;ko04510 Focal adhesion;ko04810 Regulation of actin cytoskeleton;ko04670 Leukocyte transendothelial migration;ko04530 Tight junction
AIPGENE11424	ko05120 Epithelial cell signaling in Helicobacter pylori infection;ko04530 Tight junction;ko04540 Gap junction;ko05110 Vibrio cholerae infection;ko04520 Adherens junction
AIPGENE6547	ko04912 GnRH signaling pathway
AIPGENE24293	ko00531 Glycosaminoglycan degradation
AIPGENE22539	ko04142 Lysosome
AIPGENE22610	ko04360 Axon guidance;ko04810 Regulation of actin cytoskeleton;ko04666 Fc gamma R-mediated phagocytosis
AIPGENE17563	ko04340 Hedgehog signaling pathway;ko05200 Pathways in cancer;ko05217 Basal cell carcinoma;ko04916 Melanogenesis;ko04310 Wnt signaling pathway
AIPGENE27525	ko00270 Cysteine and methionine metabolism;ko00260 Glycine, serine and threonine metabolism
AIPGENE542	ko04113 Meiosis - yeast;ko04111 Cell cycle - yeast
AIPGENE5846	ko04142 Lysosome
AIPGENE20244	ko04810 Regulation of actin cytoskeleton;ko05130 Pathogenic Escherichia coli infection;ko04666 Fc gamma R-mediated phagocytosis
AIPGENE19588	ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko01070 Biosynthesis of plant hormones;ko00290 Valine, leucine and isoleucine biosynthesis;ko00020 Citrate cycle (TCA cycle);ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko00010 Glycolysis / Gluconeogenesis;ko01061 Biosynthesis of phenylpropanoids;ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko00620 Pyruvate metabolism;ko01062 Biosynthesis of terpenoids and steroids;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide;ko00650 Butanoate metabolism
AIPGENE347	ko04742 Taste transduction
AIPGENE22059	ko00520 Amino sugar and nucleotide sugar metabolism
AIPGENE22573	ko05200 Pathways in cancer;ko05220 Chronic myeloid leukemia;ko04010 MAPK signaling pathway
AIPGENE20292	ko04260 Cardiac muscle contraction;ko05010 Alzheimer's disease;ko00190 Oxidative phosphorylation;ko05016 Huntington's disease;ko05012 Parkinson's disease
AIPGENE6971	ko00281 Geraniol degradation;ko00624 1- and 2-Methylnaphthalene degradation
AIPGENE10587	ko04114 Oocyte meiosis;ko04722 Neurotrophin signaling pathway;ko04110 Cell cycle
AIPGENE10270	ko00564 Glycerophospholipid metabolism
AIPGENE17590	ko05120 Epithelial cell signaling in Helicobacter pylori infection;ko04722 Neurotrophin signaling pathway;ko04810 Regulation of actin cytoskeleton;ko04062 Chemokine signaling pathway
AIPGENE6316	ko00982 Drug metabolism - cytochrome P450
AIPGENE16438	ko00564 Glycerophospholipid metabolism;ko00903 Limonene and pinene degradation;ko00642 Ethylbenzene degradation;ko00632 Benzoate degradation via CoA ligation;ko00624 1- and 2-Methylnaphthalene degradation;ko00350 Tyrosine metabolism;ko00360 Phenylalanine metabolism
AIPGENE28855	ko03450 Non-homologous end-joining
AIPGENE22921	ko00310 Lysine degradation;ko00900 Terpenoid backbone biosynthesis;ko00071 Fatty acid metabolism;ko02020 Two-component system;ko00280 Valine, leucine and isoleucine degradation;ko00380 Tryptophan metabolism;ko00072 Synthesis and degradation of ketone bodies;ko00632 Benzoate degradation via CoA ligation;ko00620 Pyruvate metabolism;ko00640 Propanoate metabolism;ko00650 Butanoate metabolism
AIPGENE9354	ko05012 Parkinson's disease;ko04120 Ubiquitin mediated proteolysis
AIPGENE900	ko04650 Natural killer cell mediated cytotoxicity;ko04662 B cell receptor signaling pathway;ko04664 Fc epsilon RI signaling pathway;ko04666 Fc gamma R-mediated phagocytosis
AIPGENE19053	ko03040 Spliceosome
AIPGENE9048	ko04530 Tight junction
AIPGENE6240	ko04020 Calcium signaling pathway
AIPGENE14491	ko04742 Taste transduction
AIPGENE9373	ko05322 Systemic lupus erythematosus
AIPGENE16652	ko04146 Peroxisome;ko00250 Alanine, aspartate and glutamate metabolism
AIPGENE27404	ko04914 Progesterone-mediated oocyte maturation;ko04110 Cell cycle;ko04111 Cell cycle - yeast;ko04120 Ubiquitin mediated proteolysis
AIPGENE12792	ko04144 Endocytosis
AIPGENE25584	ko04080 Neuroactive ligand-receptor interaction
AIPGENE3879	ko03060 Protein export
AIPGENE28207	ko04360 Axon guidance
AIPGENE8324	ko03010 Ribosome
AIPGENE15702	ko04310 Wnt signaling pathway
AIPGENE18187	ko00440 Phosphonate and phosphinate metabolism
AIPGENE1371	ko05010 Alzheimer's disease;ko00190 Oxidative phosphorylation;ko05016 Huntington's disease;ko05012 Parkinson's disease
AIPGENE18210	ko00740 Riboflavin metabolism;ko00361 gamma-Hexachlorocyclohexane degradation
AIPGENE10115	ko04120 Ubiquitin mediated proteolysis
AIPGENE8301	ko00480 Glutathione metabolism;ko04640 Hematopoietic cell lineage;ko04614 Renin-angiotensin system
AIPGENE7654	ko03018 RNA degradation
AIPGENE5225	ko00340 Histidine metabolism
AIPGENE7681	ko00230 Purine metabolism;ko00240 Pyrimidine metabolism;ko05016 Huntington's disease;ko03020 RNA polymerase
AIPGENE26544	ko04070 Phosphatidylinositol signaling system;ko00562 Inositol phosphate metabolism
AIPGENE16738	ko04510 Focal adhesion
AIPGENE14113	ko04146 Peroxisome;ko00250 Alanine, aspartate and glutamate metabolism
AIPGENE13264	ko04626 Plant-pathogen interaction
AIPGENE13015	ko01070 Biosynthesis of plant hormones;ko00900 Terpenoid backbone biosynthesis;ko01062 Biosynthesis of terpenoids and steroids;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
AIPGENE5926	ko04150 mTOR signaling pathway;ko04910 Insulin signaling pathway
AIPGENE1972	ko03420 Nucleotide excision repair;ko04120 Ubiquitin mediated proteolysis
AIPGENE15994	ko04070 Phosphatidylinositol signaling system;ko04810 Regulation of actin cytoskeleton;ko04144 Endocytosis;ko04666 Fc gamma R-mediated phagocytosis;ko00562 Inositol phosphate metabolism
AIPGENE15558	ko03430 Mismatch repair
AIPGENE10472	ko04270 Vascular smooth muscle contraction;ko04360 Axon guidance
AIPGENE18623	ko02020 Two-component system
AIPGENE20549	ko00380 Tryptophan metabolism
AIPGENE8281	ko00230 Purine metabolism
AIPGENE18550	ko04020 Calcium signaling pathway;ko04742 Taste transduction;ko04930 Type II diabetes mellitus;ko04010 MAPK signaling pathway
AIPGENE1901	ko04120 Ubiquitin mediated proteolysis
AIPGENE23273	ko04142 Lysosome
AIPGENE7330	ko00830 Retinol metabolism;ko00980 Metabolism of xenobiotics by cytochrome P450;ko00641 3-Chloroacrylic acid degradation;ko00010 Glycolysis / Gluconeogenesis;ko00624 1- and 2-Methylnaphthalene degradation;ko00982 Drug metabolism - cytochrome P450;ko00350 Tyrosine metabolism;ko00680 Methane metabolism;ko00071 Fatty acid metabolism
AIPGENE549	ko00970 Aminoacyl-tRNA biosynthesis
AIPGENE10457	ko04270 Vascular smooth muscle contraction;ko04360 Axon guidance
AIPGENE14749	ko04610 Complement and coagulation cascades
AIPGENE14192	ko04144 Endocytosis
AIPGENE16826	ko00830 Retinol metabolism
AIPGENE4951	ko04120 Ubiquitin mediated proteolysis
AIPGENE27246	ko03410 Base excision repair
AIPGENE11035	ko04310 Wnt signaling pathway
AIPGENE2854	ko05130 Pathogenic Escherichia coli infection;ko04540 Gap junction
AIPGENE1194	ko03040 Spliceosome
AIPGENE10428	ko04270 Vascular smooth muscle contraction;ko04360 Axon guidance
AIPGENE3027	ko04080 Neuroactive ligand-receptor interaction;ko04020 Calcium signaling pathway;ko04540 Gap junction
AIPGENE23840	ko04630 Jak-STAT signaling pathway;ko05200 Pathways in cancer;ko04012 ErbB signaling pathway;ko05220 Chronic myeloid leukemia;ko05221 Acute myeloid leukemia
AIPGENE1032	ko00230 Purine metabolism;ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko00983 Drug metabolism - other enzymes
AIPGENE27812	ko00230 Purine metabolism;ko00240 Pyrimidine metabolism;ko04623 Cytosolic DNA-sensing pathway;ko03020 RNA polymerase
AIPGENE23312	ko04512 ECM-receptor interaction
AIPGENE9399	ko04146 Peroxisome;ko00250 Alanine, aspartate and glutamate metabolism
AIPGENE22450	ko00564 Glycerophospholipid metabolism;ko00903 Limonene and pinene degradation;ko00642 Ethylbenzene degradation;ko00632 Benzoate degradation via CoA ligation;ko00624 1- and 2-Methylnaphthalene degradation;ko00350 Tyrosine metabolism;ko00360 Phenylalanine metabolism
AIPGENE6830	ko04146 Peroxisome;ko00250 Alanine, aspartate and glutamate metabolism
AIPGENE7663	ko00230 Purine metabolism;ko00240 Pyrimidine metabolism;ko03020 RNA polymerase
AIPGENE5856	ko00590 Arachidonic acid metabolism
AIPGENE6715	ko04610 Complement and coagulation cascades
AIPGENE19399	ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko01070 Biosynthesis of plant hormones;ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko00010 Glycolysis / Gluconeogenesis;ko01061 Biosynthesis of phenylpropanoids;ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko01062 Biosynthesis of terpenoids and steroids;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
AIPGENE4102	ko03018 RNA degradation
AIPGENE17004	ko00240 Pyrimidine metabolism
AIPGENE17407	ko03410 Base excision repair
AIPGENE11621	ko04912 GnRH signaling pathway;ko04722 Neurotrophin signaling pathway;ko04916 Melanogenesis;ko04020 Calcium signaling pathway;ko04012 ErbB signaling pathway;ko04114 Oocyte meiosis;ko04720 Long-term potentiation;ko04740 Olfactory transduction;ko05214 Glioma;ko04310 Wnt signaling pathway
AIPGENE14635	ko04144 Endocytosis;ko05200 Pathways in cancer;ko05215 Prostate cancer;ko04114 Oocyte meiosis;ko04510 Focal adhesion;ko04730 Long-term depression;ko04914 Progesterone-mediated oocyte maturation;ko05210 Colorectal cancer;ko05218 Melanoma;ko05214 Glioma;ko04520 Adherens junction
AIPGENE337	ko03440 Homologous recombination
AIPGENE17495	ko04810 Regulation of actin cytoskeleton;ko04144 Endocytosis;ko04010 MAPK signaling pathway
AIPGENE14972	ko04130 SNARE interactions in vesicular transport
AIPGENE27531	ko00270 Cysteine and methionine metabolism;ko00260 Glycine, serine and threonine metabolism
AIPGENE27242	ko04142 Lysosome
AIPGENE23223	ko05216 Thyroid cancer;ko04115 p53 signaling pathway;ko04722 Neurotrophin signaling pathway;ko05219 Bladder cancer;ko05212 Pancreatic cancer;ko05200 Pathways in cancer;ko05215 Prostate cancer;ko05217 Basal cell carcinoma;ko05220 Chronic myeloid leukemia;ko05210 Colorectal cancer;ko05214 Glioma;ko05218 Melanoma;ko05223 Non-small cell lung cancer;ko04110 Cell cycle;ko05213 Endometrial cancer;ko05014 Amyotrophic lateral sclerosis (ALS);ko05222 Small cell lung cancer;ko05016 Huntington's disease;ko04310 Wnt signaling pathway;ko04210 Apoptosis;ko04010 MAPK signaling pathway
AIPGENE10087	ko00980 Metabolism of xenobiotics by cytochrome P450;ko00480 Glutathione metabolism;ko00982 Drug metabolism - cytochrome P450
AIPGENE22021	ko00965 Betalain biosynthesis;ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko04916 Melanogenesis;ko00740 Riboflavin metabolism;ko00350 Tyrosine metabolism;ko00950 Isoquinoline alkaloid biosynthesis
AIPGENE24171	ko00030 Pentose phosphate pathway;ko00500 Starch and sucrose metabolism;ko01063 Biosynthesis of alkaloids derived from shikimate pathway;ko01070 Biosynthesis of plant hormones;ko01065 Biosynthesis of alkaloids derived from histidine and purine;ko00010 Glycolysis / Gluconeogenesis;ko01061 Biosynthesis of phenylpropanoids;ko01064 Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;ko01062 Biosynthesis of terpenoids and steroids;ko00520 Amino sugar and nucleotide sugar metabolism;ko01066 Biosynthesis of alkaloids derived from terpenoid and polyketide
AIPGENE15649	ko05200 Pathways in cancer;ko05217 Basal cell carcinoma;ko04916 Melanogenesis;ko05210 Colorectal cancer;ko04310 Wnt signaling pathway;ko04330 Notch signaling pathway
AIPGENE28772	ko00770 Pantothenate and CoA biosynthesis
AIPGENE10910	ko00310 Lysine degradation
AIPGENE20786	ko04810 Regulation of actin cytoskeleton;ko05212 Pancreatic cancer
AIPGENE11590	ko04912 GnRH signaling pathway;ko04722 Neurotrophin signaling pathway;ko04916 Melanogenesis;ko04020 Calcium signaling pathway;ko04012 ErbB signaling pathway;ko04114 Oocyte meiosis;ko04720 Long-term potentiation;ko04740 Olfactory transduction;ko05214 Glioma;ko04310 Wnt signaling pathway
